time,open,high,low,close
2009-06-10,3380,3570,3350,3560
2009-06-11,3600,3640,3530,3590
2009-06-12,3550,3750,3540,3710
2009-06-15,3710,3710,3600,3610
2009-06-16,3590,3600,3320,3340
2009-06-17,3350,3420,3280,3400
2009-06-18,3380,3400,3220,3300
2009-06-19,3330,3400,3250,3340
2009-06-22,3330,3470,3330,3400
2009-06-23,3350,3360,3080,3110
2009-06-24,3150,3200,3090,3140
2009-06-25,3120,3460,3120,3360
2009-06-26,3330,3480,3300,3470
2009-06-29,3500,3520,3320,3390
2009-06-30,3400,3580,3390,3500
2009-07-01,3500,3660,3430,3500
2009-07-02,3540,3560,3440,3460
2009-07-03,3430,3440,3250,3410
2009-07-06,3390,3400,3220,3270
2009-07-07,3240,3310,3170,3210
2009-07-08,3190,3260,2980,2980
2009-07-09,3030,3030,2840,2880
2009-07-10,2900,2950,2820,2820
2009-07-13,2800,2920,2600,2610
2009-07-14,2610,2870,2590,2820
2009-07-15,2810,2910,2790,2860
2009-07-16,2880,3070,2870,2900
2009-07-17,2930,3000,2890,2950
2009-07-21,2960,3230,2950,3220
2009-07-22,3210,3330,3170,3300
2009-07-23,3260,3440,3220,3350
2009-07-24,3370,3530,3360,3510
2009-07-27,3540,3760,3530,3650
2009-07-28,3650,3700,3610,3650
2009-07-29,3670,3740,3590,3680
2009-07-30,3620,3780,3600,3770
2009-07-31,3770,3950,3750,3940
2009-08-03,3950,3960,3890,3930
2009-08-04,3920,4060,3920,3970
2009-08-05,3990,3990,3810,3820
2009-08-06,3830,4010,3830,3970
2009-08-07,3980,4020,3820,3990
2009-08-10,3950,4170,3900,4120
2009-08-11,4150,4170,4080,4150
2009-08-12,4170,4210,4000,4010
2009-08-13,3940,4130,3910,4090
2009-08-14,4110,4210,4080,4160
2009-08-17,4150,4190,3810,3820
2009-08-18,3800,3900,3730,3870
2009-08-19,3890,3910,3750,3780
2009-08-20,3740,3980,3680,3930
2009-08-21,3950,3960,3700,3850
2009-08-24,3880,4170,3850,4120
2009-08-25,4140,4150,4030,4070
2009-08-26,4110,4250,4090,4210
2009-08-27,4210,4230,3960,4080
2009-08-28,4120,4140,4040,4100
2009-08-31,4110,4340,3990,4020
2009-09-01,4000,4160,3980,4070
2009-09-02,4080,4080,3780,3880
2009-09-03,3850,3880,3750,3770
2009-09-04,3790,3830,3710,3760
